PRO_COM;NOME;a1_1;a1_2;a2;a3;a4;a5;a6;a7;b1_1;b1_2;b2_1;b2_2;b3;b4;b5;b6;b7;b8;b9;c1;c2;c3;c4;c5;c6;c7;d1;d2;d3;d4;d5;d6;d7;d8;e1;e2_1;e2_2;e3;e4;e5;e6;f1;f2;f3_1;f3_2;f4;f5;f6;f7;f8;g1;g2_1;g2_2;g3;g4;g5;g6;g7;g8;g9;h1;h2;h3;h4;h5;h6;h7;i1;i2;i3;i4;l1;l2;l3;l4;l5;m1_1;m1_2;m2_1;m2_2;m2_3;m3_1;m3_2;m3_3;m4;n1;n2;n3;n4;n5;n6;n7;n8;o1_1;o1_2;o2_1;o2_2;o3;o4
29006;Bergantino;-0,4;-3,8;0,1;9,9;2,1;-8,4;1,5;0,1;146,1;2001,8;21,4;0,15;7681,7;69,6;88,8;557,4;52,8;21,4;10,3;4,2;224,5;140,6;0,6;0,0;6,7;3;47,2;286,6;63;0;0,82;0,44;5,6;0,55;13,2;0;1;0;0;0;0;20,5;3;0;1;0,0;0,05;0,4;6,2;0,4;0,2;0,0;0,0;12,4;5,3;20,7;9,3;0,4;22,4;0,0;0,1;3,2;11,9;0,7;3,3;99,0;29,0;5,6;8920,2;1,1;3454,1;0,1836;76,9;35,8;265,7;1,52;0,083;0,00;0,0;0;0;19,8;65;13;1;899,5;91,3;478,6;20,7;56,0;59,8;1,9;11,3;6,660;10,2;0;0;0;0
29007;Bosaro;-1,0;11,4;-2,5;3,3;4,2;-8,4;4,1;0,1;201,7;1397,0;15,8;0,10;8354,4;74,0;97,6;608,4;42,3;21,5;25,7;21,1;121,6;135,1;2,3;0,0;8;0;51,8;249;64,6;0;0,84;0,20;8,2;0,22;9,5;0;0;0;0;0;0;9,1;4;0;4;0,0;-0,16;0,7;8,3;0,7;0,3;0,0;0,0;12,2;9,5;23,1;7,0;1,6;18,8;0,0;0,2;0,0;19,0;0,0;2,7;99,7;21,6;8,8;8342,6;2,9;4058,6;0,1869;98,3;41,9;88,8;1,38;0,071;0,00;0,0;0;0;0,0;0;0;0;589,9;93,4;379,9;12,4;64,6;74,2;2,4;9,9;0,659;2,7;0;0;0;0
29008;Calto;-2,1;-3,1;-2,6;5,4;3,8;-8,7;4,7;0,3;76,3;978,1;13,2;0,12;7372,8;64,4;82,9;615,3;57,5;5,9;3,7;1,5;245,9;130,7;0,4;0,0;8,8;0;42,2;285,7;55,7;0;0,79;0,29;4,3;0,55;0,0;0;0;0;0;0;0;0,0;2;0;2;0,0;-0,31;1,2;12,1;1,2;2,6;0,0;0,0;18,4;9,4;34,6;10,1;1,2;27,3;0,0;0,9;5,6;18,5;0,0;0,0;99,2;36,2;13,6;7554,6;3,6;4210,6;0,1697;80,2;52,6;68,3;1,55;0,094;0,00;0,0;0;0;20,3;13;3;0;1203,4;92,1;496,4;15,3;37,6;70,5;0,7;9,8;1,466;7,4;0;0;0;0
29009;Canaro;-0,7;1,3;0,1;7,6;0,8;-8,4;0,2;0,0;64,5;1364,1;34,3;0,16;8744,8;76,0;41,1;720,2;45,4;16,2;14,0;7,8;228,2;143,1;0,5;0,0;4,8;0;47,6;384,2;63,3;0;0,84;0,21;3,5;-0,26;6,3;0;0;0;0;0;0;0,4;3;0;3;0,0;0,07;0,4;7,9;0,4;0,4;0,0;0,0;14,5;6,4;25,3;10,3;1,4;25,8;0,7;0,2;1,3;12,3;0,1;0,7;99,6;27,9;4,6;9110,1;2,2;1235,6;0,1663;82,4;86,9;203,4;1,34;0,092;0,00;0,0;0;0;7,4;10;4;0;1267,4;92,9;448,3;12,6;59,3;69,6;2,0;11,4;6,829;10,3;0;0;0;0
29010;Canda;-0,3;-0,7;-3,3;7,7;4,5;-8,7;2,2;0,0;54,9;842,3;34,7;0,29;9243,2;77,2;45,8;741,2;51,5;18,1;14,7;10,5;168,2;110,7;1,1;0,0;11,1;0;51,1;249,3;58,6;0;0,72;0,17;8;-0,10;0,0;0;0;0;0;0;0;61,2;3;0;3;0,0;-0,26;1,0;7,6;1,0;0,5;0,0;0,0;20,3;6,5;15,2;12,4;1,6;19,8;0,0;0,3;0,0;19,0;0,0;1,6;99,9;28,0;14,6;7373,6;0,8;2621,2;0,1859;90,2;49,3;66,4;1,45;0,079;0,00;0,0;0;0;0,0;0;0;1;1194,3;91,7;384,3;9,1;61,7;68,4;1,9;9,0;4,167;6,5;0;0;0;0
29011;Castelguglielmo;-1,4;-8,5;0,3;8,7;1,4;-8,7;5,5;-0,1;63,9;630,7;32,6;0,26;8246,3;72,0;61,0;783,8;50,6;6,7;4,9;3,1;242,3;123,3;0;0,0;5;3;46;248;60;0;0,81;0,24;4,2;-0,25;0,0;0;0;0;0;0;0;16,2;3;0;3;0,0;0,02;0,6;7,3;0,6;0,0;0,0;0,0;20,6;10,7;25,9;9,4;1,7;22,3;0,0;0,0;1,7;18,6;0,0;2,8;99,5;30,6;8,6;8385,3;1,2;1674,7;0,1751;99,6;35,6;63,2;1,51;0,083;0,00;0,0;0;0;0,0;0;0;0;1172,7;91,3;416,9;16,3;63,5;71,2;1,5;9,2;5,592;7,8;0;0;0;0
29012;Castelmassa;-0,6;-4,6;-0,9;3,2;4,9;-18,8;2,1;0,5;372,8;2080,9;17,7;0,05;9371,5;68,4;83,9;440,6;52,0;25,0;7,0;7,7;238,4;132,4;0,4;0,0;6,5;6;45,4;345,8;62;0;0,83;0,33;5,7;0,62;4,7;0;0;0;0;0;0;1,6;3;0;2;0,0;0,15;0,5;6,8;0,2;0,4;0,0;5,3;12,9;8,0;22,5;14,1;1,1;25,7;0,0;0,2;0,6;15,0;0,0;1,3;99,5;32,8;12,9;7650,6;3,4;2503,7;0,1802;78,1;62,6;106,9;1,47;0,090;0,00;0,0;0;0;7,7;19;2;0;523,0;92,1;514,0;21,9;64,6;68,4;3,7;11,3;7,620;17,7;0;0;0;0
29013;Castelnovo Bariano;-1,4;-4,4;1,4;7,9;2,5;-8,4;2,0;0,1;66,0;1475,8;45,2;0,27;8355,6;74,7;58,0;514,7;56,7;12,4;5,9;2,8;232,1;143,3;0,6;0,0;5,2;3;46,2;323,8;61,2;0;0,82;0,30;4,9;0,01;1,0;0;0;0;0;0;0;18,3;3;0;1;0,0;-0,15;0,3;7,5;0,3;0,2;0,0;0,0;6,3;6,8;18,8;12,2;0,8;22,9;1,0;0,1;2,7;15,1;0,0;0,2;98,9;30,8;11,0;7979,6;2,2;2312,7;0,1807;85,3;32,8;92,2;1,47;0,083;0,00;0,0;0;0;5,9;52;4;0;1180,5;92,0;429,9;13,5;46,4;61,6;1,2;10,0;5,882;8,6;0;0;0;0
29014;Ceneselli;-1,7;-6,9;-0,6;9,4;4,1;-8,4;1,7;0,1;52,7;1424,3;48,5;0,26;9210,7;68,9;70,9;754,4;53,2;9,4;0,5;8,4;201,3;144,2;1;0,0;9;1;46,5;269,4;57;0;0,76;0,28;4,6;0,02;0,0;0;1;0;0;0;0;24,0;3;0;2;0,0;-0,20;0,6;7,4;0,6;0,7;0,0;0,0;13,0;6,3;13,0;16,2;1,6;23,7;0,0;0,3;1,7;15,7;0,0;0,5;99,1;36,0;15,0;7311,2;3,4;3390,3;0,1797;76,5;62,0;90,1;1,56;0,087;0,00;0,0;0;0;7,3;41;8;0;1153,0;93,5;449,6;17,7;47,0;71,1;0,8;10,5;3,866;7,6;0;0;0;0
29015;Ceregnano;-0,9;-4,9;0,4;11,7;1,7;-8,3;2,5;0,1;106,1;1327,0;17,0;0,14;7899,0;71,2;61,7;475,5;47,9;15,3;5,4;0,4;201,5;145,7;0,6;0,0;5,9;3;48,4;322,5;64,7;0;0,84;0,28;3,9;0,32;0,0;0;0;0;0;0;0;39,2;3;0;3;0,0;-0,11;0,5;12,5;0,3;0,2;2,5;0,0;10,3;8,8;31,7;5,2;0,9;27,6;0,0;0,1;5,4;10,9;0,1;1,9;99,5;31,4;4,9;9052,8;1,6;4586,9;0,1639;84,4;36,4;84,6;1,58;0,063;0,00;0,0;0;0;0,0;0;0;0;707,7;89,6;380,2;11,2;71,5;70,1;1,9;9,6;6,096;10,0;0;0;0;0
29017;Corbola;-0,9;-2,2;0,9;11,2;2,9;-8,7;3,2;0,1;118,3;1911,1;21,9;0,16;7742,7;67,8;61,3;532,9;39,0;18,3;9,3;6,2;255,8;142,0;1;0,0;4,7;2;45,4;290,6;63;0;0,81;0,35;6,2;0,04;0,0;0;0;0;0;0;0;1,1;3;0;2;0,0;0,22;0,4;9,5;0,4;0,8;0,0;0,0;15,3;10,7;30,4;6,1;1,1;23,5;0,7;0,3;4,4;19,4;0,0;4,8;99,7;28,1;6,6;8747,0;2,7;2713,1;0,1630;83,0;39,5;68,1;1,57;0,061;0,00;0,0;0;0;14,8;50;30;0;747,8;91,6;497,3;17,5;73,2;67,8;1,5;9,6;3,492;9,6;0;0;0;0
29018;Costa di Rovigo;-0,7;-6,3;-1,1;8,1;9,5;-8,4;-2,1;0,0;133,3;1869,9;13,3;0,10;8229,4;71,3;84,0;568,2;45,4;19,2;5,1;-2,2;250,8;145,7;0,3;0,0;5,9;2;48,9;301,1;65,8;0;0,86;0,28;3,8;-0,13;0,0;0;0;0;0;0;0;45,6;4;0;4;0,0;0,08;0,4;9,6;0,0;0,3;0,0;0,0;12,7;5,2;14,9;5,2;0,2;22,9;0,0;0,1;3,3;19,5;0,0;1,6;99,7;30,0;4,5;9118,6;1,8;2074,1;0,1689;66,1;60,2;136,6;1,39;0,068;0,00;0,0;0;0;0,0;0;0;0;732,0;95,1;452,2;15,6;65,7;65,3;1,5;9,8;5,517;12,2;0;0;0;0
29019;Crespino;-1,7;-8,9;6,8;5,8;6,3;-8,7;2,6;0,0;56,0;1294,3;27,5;0,21;7837,9;69,1;74,0;763,1;55,5;15,9;2,8;11,1;271,9;141,8;0,6;0,0;5,7;0;43,2;315,8;59,4;0;0,77;0,35;6,2;0,07;7,7;0;0;0;0;0;0;0,0;3;0;3;0,0;-0,29;0,5;7,8;1,0;1,1;3,2;0,0;18,5;6,8;17,6;12,9;1,2;21,0;0,3;0,4;7,1;23,8;0,5;2,8;98,8;33,7;6,9;8684,1;0,9;3069,9;0,1782;66,7;49,7;63,1;1,55;0,067;0,00;0,0;0;0;6,0;13;4;0;943,0;92,2;357,3;20,1;74,6;61,9;0,8;10,2;2,830;5,8;0;0;0;0
29021;Ficarolo;-1,5;-5,1;-0,9;7,4;7,2;-8,4;4,3;-0,1;137,7;2287,9;17,8;0,12;9071,3;67,1;69,2;676,2;53,0;19,3;9,5;14,9;322;206,9;0,6;0,0;5;1;40,7;496;59,6;0;0,87;0,37;6,1;-0,27;15,2;0;0;0;0;0;0;0,0;2;0;3;0,0;3,21;0,4;6,4;0,4;0,0;0,0;0,0;16,5;9,1;36,9;8,6;1,4;23,5;0,0;0,0;0,7;20,1;0,0;0,2;99,3;28,9;7,7;8539,3;2,7;2852,7;0,1759;68,3;50,3;53,0;1,32;0,104;0,00;0,0;0;0;23,8;38;9;0;766,2;89,5;509,8;24,0;44,6;56,3;1,4;8,9;5,335;11,7;0;0;0;0
29022;Fiesso Umbertiano;-0,9;1,7;-4,0;6,6;5,9;-8,7;1,1;0,1;130,6;1886,3;16,2;0,12;8618,7;73,1;62,7;615,3;45,8;13,6;12,8;7,7;200,2;129,3;0,6;0,0;7,4;3;49,9;265,9;64,1;0;0,82;0,31;4;-0,12;8,0;0;0;0;0;0;0;0,0;3;0;3;0,0;-0,19;0,2;6,6;0,2;0,7;0,8;0,0;20,1;6,0;18,1;8,8;1,0;25,2;0,0;0,3;0,5;11,9;0,0;3,3;99,4;26,8;8,9;8333,7;3,3;2247,5;0,1783;78,7;69,9;128,6;1,54;0,091;0,00;0,0;0;0;0,0;0;0;0;617,7;91,6;460,8;15,8;75,0;67,7;1,5;12,7;5,738;10,5;0;0;0;0
29023;Frassinelle Polesine;-1,2;-6,6;3,0;16,1;12,4;-8,7;0,9;-0,3;47,6;1286,4;34,9;0,21;8390,3;78,2;66,7;796,1;51,5;14,7;11,0;-0,6;245,2;142,1;0,2;0,0;4,8;0;51,5;335,4;65,1;0;0,79;0,22;4,4;-0,36;1,8;0;0;0;0;0;0;41,9;3;0;3;0,0;-0,28;0,7;8,6;0,0;0,3;0,0;0,0;16,2;6,6;25,9;5,3;0,3;22,9;0,0;0,2;3,8;21,1;0,0;0,6;99,3;29,8;4,4;9150,5;1,6;1846,9;0,1564;81,9;39,8;84,3;1,31;0,081;0,00;0,0;0;0;0,0;0;0;0;989,7;93,1;388,2;7,0;60,7;71,9;1,4;9,3;2,762;4,8;0;0;0;0
29024;Fratta Polesine;-0,6;-3,0;0,4;5,3;8,5;-8,4;1,0;0,2;116,2;1491,2;16,8;0,14;7534,3;69,2;87,9;656,9;44,1;18,4;9,7;9,2;197,5;135,6;0,7;0,0;6,1;3;48,9;251,5;61,7;0;0,81;0,26;5,7;0,27;6,8;7876;2;0;0;0;0;31,5;4;0;3;0,0;0,30;0,4;8,6;0,4;0,2;0,0;0,0;17,3;5,8;19,8;6,7;1,4;20,3;0,0;0,1;3,2;19,1;0,1;0,9;99,9;29,8;7,7;8535,3;2,4;2212,1;0,1928;83,4;47,0;119,0;1,48;0,076;0,00;0,0;0;0;0,0;0;0;0;681,7;91,3;517,5;18,2;69,9;68,9;1,7;11,5;4,629;14,6;0;0;0;0
29025;Gaiba;-1,1;-0,4;-9,3;3,4;14,1;-8,7;0,8;0,2;70,5;967,6;28,8;0,13;7239,3;66,8;60,2;689,8;53,8;13,7;0,0;2,2;239;160,8;0,3;0,0;3,6;0;45,2;367,9;64,1;0;0,85;0,28;3,8;-0,04;0,0;0;0;0;0;0;0;12,5;3;0;3;0,0;-0,22;0,9;8,0;0,9;0,6;0,0;0,0;15,4;6,8;15,4;9,7;0,2;25,9;0,0;0,2;0,0;14,1;0,0;2,3;98,9;35,6;6,7;8729,6;3,4;1858,5;0,1754;69,8;65,0;152,8;1,49;0,099;0,00;0,0;0;0;20,8;15;3;0;971,0;92,1;621,7;18,0;52,2;77,8;1,3;10,1;10,152;12,5;0;0;0;0
29026;Gavello;-1,8;-3,6;-1,1;10,1;4,7;-8,7;2,1;0,3;49,8;1458,5;32,8;0,25;7992,8;70,4;79,3;732,6;47,7;10,8;6,2;11,3;202,1;129,1;0,2;0,0;6,7;2;47,7;328,1;63,5;0;0,82;0,26;3,6;-0,08;3,0;0;0;0;0;0;0;9,2;3;0;3;0,0;-0,30;0,6;10,0;0,0;0,9;0,0;0,0;16,1;9,0;38,3;7,6;1,0;22,6;0,0;0,3;5,2;12,7;0,2;2,2;99,4;28,9;9,0;8316,5;1,6;2739,2;0,1676;90,6;37,8;54,9;1,49;0,063;0,00;0,0;0;0;0,0;0;0;0;840,9;91,5;335,8;12,6;62,1;64,4;1,0;8,6;4,965;9,7;0;0;0;0
29027;Giacciano con Baruchella;-0,8;-5,8;1,7;11,9;-2,0;-4,7;1,7;0,1;107,0;1245,7;30,3;0,21;8393,1;67,5;47,4;647,1;53,9;30,3;4,6;1,9;233,9;135,4;0,8;0,0;5,1;2;48,4;243,8;61,4;0;0,79;0,30;5;0,62;2,2;0;0;0;0;0;0;15,8;3;0;2;0,0;0,10;0,5;7,1;0,5;0,8;0,0;0,0;20,4;7,3;25,3;5,4;0,6;23,0;0,0;0,3;3,3;15,7;0,0;1,6;99,4;32,6;9,6;8207,6;1,3;2872,7;0,1905;76,9;48,0;55,2;1,54;0,078;0,00;0,0;0;0;0,0;0;0;0;876,1;92,1;475,2;20,8;71,1;68,8;1,7;9,8;4,179;8,9;0;0;0;0
29028;Guarda Veneta;-1,0;-1,5;-0,3;-2,9;-0,3;-8,7;-1,1;0,0;54,3;1984,2;28,7;0,22;7652,3;68,8;100,0;589,9;46,7;21,2;0,0;11,0;190,6;131,5;0,3;0,0;7,7;0;48,1;270,3;62,6;0;0,80;0,25;6,2;-0,36;2,9;0;0;0;0;0;0;3,4;4;0;3;0,0;-0,16;0,8;11,0;0,8;1,0;0,0;0,0;13,2;4,0;25,0;7,2;1,0;25,4;0,0;0,4;0,0;11,5;0,2;3,0;99,7;29,0;7,9;8505,6;2,0;2407,1;0,1504;77,9;58,4;68,7;1,44;0,073;0,00;0,0;0;0;11,8;19;5;0;916,0;90,4;351,9;16,0;56,3;68,3;0,6;10,3;6,897;10,4;0;0;0;0
29029;Lendinara;-0,5;-2,0;0,9;6,8;1,3;-4,8;1,2;0,1;190,8;2419,1;23,6;0,17;7792,7;69,6;79,9;523,9;46,0;34,3;9,9;8,3;198,1;137,3;0,9;0,0;6,6;1;46,8;284,6;64,8;0;0,85;0,41;5,5;0,18;0,6;0;0;0;0;0;0;2,3;3;0;3;0,0;-0,01;0,2;10,2;0,1;1,0;0,0;0,0;13,1;7,3;21,5;9,1;1,3;21,7;0,0;0,4;3,1;12,3;0,1;1,4;99,6;29,1;8,2;8445,6;2,0;2061,7;0,1876;78,7;52,4;88,6;1,50;0,071;0,00;0,0;0;0;1,5;19;1;0;541,1;91,8;497,7;16,7;63,6;67,6;3,0;10,0;8,488;14,1;0;0;0;0
29030;Loreo;-1,1;-2,9;-2,5;7,6;2,2;-8,4;2,8;0,2;80,7;1382,2;25,4;0,21;9313,2;63,4;78,9;491,3;37,6;15,0;0,0;1,2;212,3;148,3;0,5;0,0;4,7;4;45;301,4;60,2;0;0,83;0,36;3,4;0,14;11,1;0;0;0;0;0;0;4,7;3;0;2;0,0;-0,23;0,3;9,4;0,3;0,1;1,1;0,0;19,4;11,2;31,5;10,1;1,8;25,3;0,0;0,1;0,0;14,8;0,1;1,8;98,8;32,1;4,6;9115,9;1,5;2358,1;0,1793;85,4;57,5;337,9;1,77;0,057;0,00;0,0;0;0;1,8;0;3;0;915,5;91,3;392,0;23,7;77,5;63,8;0,8;11,7;6,444;10,3;0;0;0;0
29031;Lusia;-0,5;0,2;-0,6;7,4;6,6;-8,4;1,1;0,1;178,8;1545,9;32,2;0,14;7665,2;62,5;76,4;601,0;45,7;15,2;8,0;3,6;147,7;140,6;0,5;0,0;5,6;0;53,7;238,3;68,6;0;0,84;0,42;3,7;0,22;0,0;0;0;0;0;0;0;11,4;3;0;3;0,0;-0,19;0,3;9,6;0,3;0,3;0,0;0,0;12,0;6,0;24,7;5,1;0,7;20,2;0,0;0,2;4,9;12,5;0,0;2,8;99,6;27,6;8,5;8404,0;1,2;1933,7;0,2033;69,3;99,9;102,1;1,46;0,066;0,00;0,0;0;0;0,0;0;0;0;884,5;89,4;431,2;23,4;70,1;66,7;2,5;11,4;9,410;5,9;0;0;0;0
29032;Melara;-1,2;-4,6;-4,5;5,4;14,3;-8,4;0,7;0,1;99,4;1724,4;30,8;0,24;8041,9;61,5;86,5;541,5;60,3;15,8;6,9;5,7;249,7;134,2;0,6;0,0;5,9;4;47;302,6;66,2;0;0,85;0,42;4,8;0,27;8,3;0;0;0;0;0;0;5,6;3;0;2;0,0;-0,32;0,5;8,6;0,5;0,0;0,0;0,0;16,1;5,9;16,9;9,8;1,0;27,2;0,0;0,0;1,9;24,8;0,1;1,5;98,8;33,7;6,3;8794,1;2,5;5386,2;0,1907;74,3;51,4;58,9;1,60;0,084;0,00;0,0;0;0;7,6;27;5;1;1066,3;93,2;479,7;26,2;35,5;59,2;1,2;10,0;3,077;8,0;0;0;0;0
29033;Occhiobello;0,7;11,2;-0,8;5,1;1,2;-4,7;2,0;0,0;319,0;2492,3;8,6;0,07;8395,5;76,6;72,0;396,0;34,6;30,0;13,9;17,7;148,1;133,1;0,9;0,0;7,7;0;52,6;334,1;67,4;0;0,86;0,33;6,4;0,58;11,2;0;0;0;0;0;0;0,0;4;0;4;4,3;0,37;0,2;9,3;0,1;0,5;0,7;0,0;11,4;8,0;30,0;6,7;1,1;24,6;1,7;0,2;1,6;8,6;0,0;3,0;99,7;27,4;7,6;8560,1;2,9;1749,6;0,1783;83,5;60,3;70,9;1,31;0,105;0,00;0,0;0;0;10,7;151;22;0;472,2;91,5;509,9;11,4;70,6;66,3;2,8;12,8;6,498;13,0;0;0;0;0
29034;Papozze;-1,9;-6,3;3,4;12,2;1,5;-8,7;0,0;0,4;71,9;1484,1;28,9;0,15;8045,8;68,5;96,6;1159,7;48,1;19,2;3,7;9,6;418,2;168,5;0,7;0,0;4,8;1;37,1;342,3;55,2;0;0,78;0,28;7,4;-0,30;43,2;0;0;0;0;0;0;27,1;2;0;2;0,0;-0,24;0,6;7,3;0,6;0,0;0,0;0,0;23,0;8,2;23,1;12,1;1,3;24,6;0,0;0,0;3,5;20,0;0,1;2,8;99,7;33,8;4,9;9061,8;2,5;1492,8;0,1681;53,3;190,5;304,8;2,13;0,063;0,00;0,0;0;0;22,7;40;7;0;838,5;88,5;510,2;16,1;71,7;66,9;1,3;9,1;4,331;8,9;0;0;0;0
29035;Pettorazza Grimani;-1,0;0,1;-0,9;14,5;0,6;-8,7;-1,5;1,0;59,9;1247,6;24,2;0,12;8053,2;69,4;80,2;576,9;41,4;22,3;12,5;1,0;199,5;135,1;0,7;0,0;4,3;2;49,8;207,6;63,8;0;0,83;0,28;2,7;0,49;0,0;0;0;0;0;0;0;9,0;3;0;3;0,0;-0,26;0,6;10,0;0,6;1,3;0,0;0,0;15,2;5,7;14,3;7,8;0,3;13,2;0,0;0,7;5,0;6,5;0,2;0,0;99,8;24,7;5,0;9027,3;1,7;1808,0;0,1605;71,7;62,5;45,8;1,57;0,059;0,00;0,0;0;0;0,0;0;0;0;810,8;89,2;353,0;16,2;74,2;71,1;1,2;11,1;4,598;7,3;0;0;0;0
29036;Pincara;-1,9;-3,5;2,1;10,0;6,3;-8,7;4,7;0,3;53,1;1538,5;32,0;0,24;8446,5;73,9;73,5;833,3;45,7;31,4;3,9;5,2;204,3;124,1;0;0,0;4,5;1;48,1;282,5;60,3;0;0,80;0,23;5,6;-0,18;2,2;0;0;0;0;0;0;70,8;3;0;3;0,0;-0,31;0,8;9,5;0,8;0,9;0,0;0,0;12,9;8,3;27,7;8,5;1,2;26,4;0,3;0,4;3,0;24,2;0,2;0,2;99,6;31,8;7,9;8500,6;2,4;2064,7;0,1542;73,9;58,1;73,5;1,36;0,083;0,00;0,0;0;0;0,0;0;0;0;941,2;92,7;498,4;9,3;62,8;70,9;1,4;11,2;3,226;4,1;0;0;0;0
29037;Polesella;-0,9;4,9;-0,7;5,4;-0,9;-7,1;1,5;0,0;192,0;1767,4;15,6;0,09;8202,3;73,1;99,2;493,5;37,3;21,3;13,3;10,2;166,7;131,4;1,1;0,0;6,5;0;49,5;302,9;63,2;0;0,83;0,24;6,3;-0,18;9,2;0;0;0;0;0;0;0,0;4;0;3;0,0;-0,21;0,2;10,4;0,2;0,5;1,8;0,0;11,1;7,9;26,6;6,8;1,4;27,0;0,0;0,2;3,0;7,2;0,0;1,3;99,7;26,8;9,1;8288,7;2,7;1900,6;0,1829;77,5;48,3;107,9;1,44;0,081;0,00;0,0;0;0;4,7;6;3;0;503,9;92,4;402,6;14,6;61,0;65,6;2,6;10,2;7,308;12,0;0;0;0;0
29038;Pontecchio Polesine;1,7;23,8;5,5;1,8;-6,1;-8,7;3,0;0,1;122,8;1644,7;9,7;0,07;8180,3;82,0;94,5;707,2;48,0;23,2;38,9;34,8;108,8;137,0;0,8;0,0;8,5;0;55,9;345,5;67,8;0;0,85;0,14;5,5;-0,34;2,6;0;0;0;0;0;0;6,9;4;0;4;0,0;-0,21;0,5;6,0;0,5;0,0;1,1;0,0;2,1;7,8;42,9;5,4;1,3;23,1;0,0;0,0;5,5;11,5;0,0;2,8;99,8;19,0;3,6;9306,5;2,3;1635,0;0,1676;88,5;56,5;63,6;1,35;0,067;0,00;0,0;0;0;0,0;0;0;0;482,1;91,6;359,7;10,3;64,6;79,6;4,0;11,8;6,355;14,1;0;0;0;0
29039;Porto Tolle;-0,6;-4,7;-0,3;9,2;7,9;0,5;2,2;1,1;40,8;1489,6;21,2;0,19;8478,7;70,3;22,8;791,6;36,5;15,9;7,3;-2,4;232,5;130,7;0,5;0,0;6,3;1;51,2;275,3;67,3;0;0,88;0,68;3,4;8,73;10,4;0;0;0;0;0;0;26,7;3;0;0;0,0;-0,07;0,4;6,5;0,1;0,5;0,0;0,0;24,3;7,8;27,6;7,0;0,6;22,3;1,0;0,2;2,7;16,5;0,1;0,8;99,7;29,1;1,2;9765,7;1,3;2443,1;0,2002;76,2;66,9;116,3;1,52;0,057;0,00;0,0;0;0;41,0;1774;267;0;1104,6;90,8;576,9;14,4;74,1;64,8;0,5;13,1;2,777;3,1;0;0;0;0
29040;Rosolina;-0,1;6,9;-0,2;7,3;-2,2;-6,0;3,4;0,5;179,8;1486,9;10,3;0,10;8923,2;69,0;21,2;474,5;35,6;13,6;11,1;6,5;166;138,1;0,9;836,9;7,2;1;49;273,9;59,5;0;0,81;0,44;4,7;2,37;446,7;0;0;0;0;0;0;0,0;3;0;0;0,0;0,29;0,5;8,7;0,2;0,7;0,7;0,0;15,2;10,5;28,4;9,8;1,8;25,5;0,3;0,3;1,0;70,0;0,1;1,0;99,7;26,0;3,7;9275,7;3,4;1242,1;0,2103;91,5;49,0;105,1;1,65;0,056;0,00;0,0;0;0;0,0;0;1;0;915,4;76,8;766,8;16,6;108,5;54,6;1,3;12,7;6,743;8,5;0;0;0;0
29041;Rovigo;-0,3;-2,2;-0,9;5,4;7,7;-3,7;1,1;0,0;537,2;2659,5;6,1;0,04;7011,3;64,0;71,6;426,0;40,9;32,7;8,8;9,2;203,2;140,3;0,9;0,0;5,1;26;49,7;379,7;67,5;0,5;0,86;0,63;5,7;0,56;1,4;0;2;0;0;1;1;3,6;4;1;4;13,0;0,58;0,3;9,9;0,1;0,5;0,0;1,5;9,0;7,5;26,2;6,8;1,1;27,4;3,0;0,2;3,8;15,6;0,2;1,2;99,7;30,8;7,0;8668,9;1,8;1225,3;0,1999;86,0;40,1;71,1;1,32;0,064;0,00;0,0;0;0;0,0;0;0;0;372,1;91,9;610,8;24,5;76,9;57,5;4,4;13,4;11,406;21,4;0;0;0;0
29042;Salara;-0,7;-4,1;0,2;11,3;-0,8;-8,7;3,7;0,3;67,0;997,8;20,5;0,15;7945,3;70,5;49,8;683,2;56,7;11,6;5,2;2,2;234,9;133,5;0,9;0,0;6,5;1;46,1;296;61,8;0;0,81;0,22;4,5;0,18;0,0;0;0;0;0;0;0;83,5;2;0;2;0,0;-0,25;0,8;7,8;0,8;1,0;0,0;0,0;7,8;7,7;15,6;4,5;0,6;25,1;0,0;0,4;1,9;17,0;0,0;1,0;99,6;31,7;8,4;8413,1;3,3;2162,0;0,1701;71,9;32,5;398,0;1,53;0,093;0,00;0,0;0;0;5,0;4;1;0;931,2;92,9;410,6;15,3;59,3;69,3;2,5;10,2;6,504;9,9;0;0;0;0
29043;San Bellino;-1,5;-3,6;-3,3;6,0;12,5;-8,7;0,2;0,3;60,8;609,1;34,2;0,12;9233,8;68,2;59,4;647,7;53,3;5,7;10,6;2,0;223,2;137,1;0;0,0;4,8;1;49;296,2;65;0;0,81;0,24;4,2;0,52;0,0;0;0;0;0;0;0;11,5;4;0;3;0,0;-0,21;0,9;10,9;0,9;0,0;0,0;0,0;15,1;6,0;23,1;6,9;1,7;26,2;0,0;0,0;0,5;17,0;0,0;0,3;99,7;29,7;5,4;8968,2;1,5;2776,9;0,1573;65,8;236,1;100,6;1,43;0,079;0,00;0,0;0;0;1,0;1;0;0;1371,9;93,7;466,1;14,0;81,1;61,4;1,6;12,0;2,267;9,1;0;0;0;0
